Protein IDs,Protein.Names,Description,Gene Name,Intensity Rat57,Intensity Rat58,Intensity Rat59,Intensity Rat60,Intensity Rat61,Intensity Rat62,Intensity Rat63,Intensity Rat64,Intensity Rat65,Intensity Rat66
P07323,ENOG_RAT,Gamma-enolase,Eno2,2410280000,3004720000,1512000000,1257630000,1406550000,2793230000,2823480000,2711810000,709106000,1101980000
P07335,KCRB_RAT,Creatine kinase B-type,Ckb,5016470000,6005130000,3127640000,2424430000,2798000000,6477920000,6224030000,6212070000,1563030000,2554050000
P07340,AT1B1_RAT,Sodium/potassium-transporting ATPase subunit beta-1,Atp1b1,8635330000,9021710000,8200290000,7650010000,6480620000,7365210000,9390330000,8663000000,11368200000,11136700000
P07483,FABPH_RAT,"Fatty acid-binding protein, heart",Fabp3,51461800,51815000,26878600,18977900,24088600,40513200,44826100,46178600,9684460,14928700
P07632,SODC_RAT,Superoxide dismutase [Cu-Zn],Sod1,293933000,234776000,123983000,106850000,121395000,626402000,716243000,701938000,283790000,332548000
P07633,PCCB_RAT,"Propionyl-CoA carboxylase beta chain, mitochondrial",Pccb,79493000,95513900,66905000,83878000,86415200,78472400,94148500,86178300,66942900,82253500
P07687,HYEP_RAT,Epoxide hydrolase 1,Ephx1,20368500,32048700,17214800,21224800,30917700,21915100,26238700,20829600,20324700,23202400
P07722,MAG_RAT,Myelin-associated glycoprotein,Mag,1568050000,1674710000,1479090000,1409510000,1338980000,1977650000,1600100000,2343640000,1349560000,1604700000
P07727,GLRA1_RAT,Glycine receptor subunit alpha-1,Glra1,43336500,50806200,31654000,38115800,34351200,34218500,49531100,39871500,38996300,41854600
P07825,SYPH_RAT,Synaptophysin,Syp,845799000,911788000,831815000,879106000,733432000,610339000,811539000,650624000,740262000,782841000
P07861,NEP_RAT,Neprilysin,Mme,3798550,6363010,6624560,4355050,6092700,5291500,6463280,5920690,5345240,6915610
P07872,ACOX1_RAT,Peroxisomal acyl-coenzyme A oxidase 1,Acox1,111989000,86015200,105121000,90401000,88661100,99132200,107907000,113103000,70994700,98546600
P07895,SODM_RAT,"Superoxide dismutase [Mn], mitochondrial",Sod2,644870000,796875000,716437000,788261000,645912000,815598000,862149000,790368000,570270000,779472000
P07896,ECHP_RAT,Peroxisomal bifunctional enzyme,Ehhadh,14443700,12782000,9320560,12193900,13178600,12815600,14533600,14420200,12857700,14082800
P07897,PGCA_RAT,Aggrecan core protein,Acan,30782400,35937200,21842300,28890500,22998700,32296100,38601800,37011500,26012400,30462500
P07936,NEUM_RAT,Neuromodulin,Gap43,43346800,24092800,19773400,11255500,10765900,34331800,25610300,25001200,8376630,15832200
P07943,ALDR_RAT,Aldo-keto reductase family 1 member B1,Akr1b1,284217000,446088000,213457000,174214000,212161000,321656000,357077000,387997000,101770000,170722000
P08009,GSTM7_RAT,Glutathione S-transferase Mu 7,Gstm7,347618000,452559000,237715000,177817000,185454000,343554000,363200000,407613000,103279000,159401000
P08010,GSTM2_RAT,Glutathione S-transferase Mu 2,Gstm2,28390700,50267500,15209700,14525400,29060000,27147500,35415600,20688200,10383900,18443700
P08011,MGST1_RAT,Microsomal glutathione S-transferase 1,Mgst1,121365000,122728000,139352000,118546000,134680000,79302300,92690800,97002500,120499000,141021000
P08033,CXB1_RAT,Gap junction beta-1 protein,Gjb1,38792900,34788400,39290500,29476600,39253300,28729600,28381500,27133700,24649700,37563700
P08050,CXA1_RAT,Gap junction alpha-1 protein,Gja1,527031000,589424000,250711000,405968000,364010000,516304000,643678000,482171000,484970000,318452000
P08081,CLCA_RAT,Clathrin light chain A,Clta,222688000,161661000,132713000,96825300,104973000,183921000,184212000,176719000,106726000,144459000
P08082,CLCB_RAT,Clathrin light chain B,Cltb,233637000,216723000,173307000,147028000,137560000,227068000,236341000,212508000,123442000,145192000
P08289,PPBT_RAT,"Alkaline phosphatase, tissue-nonspecific isozyme",Alpl,29111200,25938100,7956910,8464560,10950100,51628700,53483700,13504900,24620000,55818500
P08413,KCC2B_RAT,Calcium/calmodulin-dependent protein kinase type II subunit beta,Camk2b,316452000,266299000,190215000,225435000,229728000,232939000,274096000,271263000,255411000,248080000
P08426,TRY3_RAT,Cationic trypsin-3,Try3,5988110,5871750,7521240,4393450,8158710,7724560,7599750,7490070,5143080,4595170
P08430,UD16_RAT,UDP-glucuronosyltransferase 1A6,Ugt1a6,3317720,2554850,3118850,1962870,3804060,5019260,5567870,3562530,4551410,7988080
P08435,TKNK_RAT,Tachykinin-3,Tac3,440953,1468610,2281550,,2896070,,,432663,1282020,
P08460,NID1_RAT,Nidogen-1 (Fragment),Nid1,20537700,35878100,14836400,12669700,219009000,16913600,79951300,21809100,281564000,28867800
P08461,ODP2_RAT,"Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex, mitochondrial",Dlat,783336000,794269000,593122000,623991000,567429000,662257000,742171000,670366000,1202810000,1042360000
P08494,MGP_RAT,Matrix Gla protein,Mgp,9257760,,7607590,7735990,7135830,13089000,14740400,2312120,229604000,28444000
P08503,ACADM_RAT,"Medium-chain specific acyl-CoA dehydrogenase, mitochondrial",Acadm,36193800,41948400,28152000,26035300,27165000,40636500,44811800,41257100,27201200,32819400
P08592,A4_RAT,Amyloid-beta precursor protein,App,80873800,85013600,102144000,88447400,84361300,73778600,75821900,76268500,81331400,97647000
P08644,RASK_RAT,GTPase KRas,Kras,187342000,167970000,177611000,145737000,153087000,156300000,170697000,151472000,143184000,163491000
P08649,CO4_RAT,Complement C4,C4,9011280,11046800,51763900,88968300,42863200,11679400,18212800,11304100,148222000,75654700
P08650,CO5_RAT,Complement C5,C5,,,79772400,139436000,69808700,,7978630,,162643000,118471000
P08661,MBL2_RAT,Mannose-binding protein C,Mbl2,,,15625700,27220300,12867900,,,,37321600,20349500
P08699,LEG3_RAT,Galectin-3,Lgals3,54613000,59921500,50762900,45380800,63623200,61405300,98617000,66907100,58312200,98382300
P08721,OSTP_RAT,Osteopontin,Spp1,,,,,,,,,31265400,19095800
P08733,MLRV_RAT,"Myosin regulatory light chain 2, ventricular/cardiac muscle isoform",Myl2,29830700,,,,,,18311300,,14893700,13098300
P08753,GNAI3_RAT,Guanine nucleotide-binding protein G(i) subunit alpha-3,Gnai3,88466600,94300000,78564100,64043800,75415500,83986400,98398900,85980700,72773100,91516600
P08932,KNT2_RAT,T-kininogen 2,None,35286600,33045900,335631000,589041000,199170000,34544500,96875700,28045200,565156000,471395000
P08934,KNG1_RAT,Kininogen-1,Kng1,,,28987300,48481000,24149600,1945700,4736640,,67557600,50671800
P09006,SPA3N_RAT,Serine protease inhibitor A3N,Serpina3n,24845400,17048800,314751000,584057000,176143000,19383500,46644600,13167300,332149000,347887000
P09034,ASSY_RAT,Argininosuccinate synthase,Ass1,51137700,83793500,40881900,43599700,58308600,53507900,78943500,64111300,30497900,28778800
P09117,ALDOC_RAT,Fructose-bisphosphate aldolase C,Aldoc,1847950000,2044480000,1038570000,825053000,952298000,1903100000,2089930000,2179210000,477069000,835892000
P09215,KPCD_RAT,Protein kinase C delta type,Prkcd,10115800,11150300,8153980,7422590,10730300,7651130,8273170,7790070,7921750,8332350
P09216,KPCE_RAT,Protein kinase C epsilon type,Prkce,61092300,64530700,60898800,51650300,55378800,58512900,63738300,60085100,50173000,53740800
P09217,KPCZ_RAT,Protein kinase C zeta type,Prkcz,8478180,,5226080,,,,,,,
P09330,PRPS2_RAT,Ribose-phosphate pyrophosphokinase 2,Prps2,12645900,18791000,8804850,8232140,10982400,16181600,18653000,17848500,9794040,12359800
P09414,NFIA_RAT,Nuclear factor 1 A-type,Nfia,6179520,6642340,3251880,3393960,4214740,4162370,5391920,4996020,4207210,3549060
P09456,KAP0_RAT,cAMP-dependent protein kinase type I-alpha regulatory subunit,Prkar1a,117372000,130360000,115731000,94620800,90725900,92063300,106270000,96831200,94416800,103791000
P09483,ACHA4_RAT,Neuronal acetylcholine receptor subunit alpha-4,Chrna4,,,,,,,,15308800,11675100,
P09495,TPM4_RAT,Tropomyosin alpha-4 chain,Tpm4,161729000,183037000,149607000,121787000,153167000,114338000,116772000,103025000,145571000,134708000
P09527,RAB7A_RAT,Ras-related protein Rab-7a,Rab7a,274685000,304903000,225157000,211062000,207859000,301670000,324235000,295996000,233567000,281960000
P09606,GLNA_RAT,Glutamine synthetase,Glul,1592960000,1807640000,1293380000,1200600000,1068290000,1458040000,1833310000,1441620000,1050180000,1290280000
P09626,ATP4A_RAT,Potassium-transporting ATPase alpha chain 1,Atp4a,57541700,67625700,92650500,84004600,70533800,25261600,34351200,33313000,51650600,32819400
P09739,TNNT3_RAT,"Troponin T, fast skeletal muscle",Tnnt3,97368700,18258400,7930090,,,5983850,1986040,,9671680,8739470
P09759,EPHB1_RAT,Ephrin type-B receptor 1,Ephb1,,,,,,7424340,6175190,9677070,25992600,23232200
P09760,FER_RAT,Tyrosine-protein kinase Fer,Fer,94372600,97793800,57152800,57989300,60994800,88787500,102821000,94458100,,71143600
P09811,PYGL_RAT,"Glycogen phosphorylase, liver form",Pygl,157352000,178533000,85498900,115528000,147382000,301497000,417527000,279599000,140919000,171656000
P09812,PYGM_RAT,"Glycogen phosphorylase, muscle form",Pygm,287559000,355466000,187849000,165201000,194055000,323633000,360964000,328745000,97728600,164954000
P09895,RL5_RAT,Large ribosomal subunit protein uL18,Rpl5,117705000,132143000,100729000,94937000,107460000,101045000,142756000,119203000,77339700,128265000
P09951,SYN1_RAT,Synapsin-1,Syn1,466076000,608025000,344535000,337421000,298700000,535344000,567622000,464425000,341488000,336477000
P0C089,PTPM1_RAT,Phosphatidylglycerophosphatase and protein-tyrosine phosphatase 1,Ptpmt1,33188900,32930400,27412300,28126100,32548100,31448300,41315800,36287000,30918000,38817000
P0C0A1,VPS25_RAT,Vacuolar protein-sorting-associated protein 25,Vps25,42645100,39919100,19694700,21837800,26384600,21808700,25213200,22226200,20330300,22842500
P0C0A2,VPS36_RAT,Vacuolar protein-sorting-associated protein 36,Vps36,13999600,14857800,10486600,8830530,10694300,16902200,19700800,18097300,9983890,13928800
P0C0A9,SVIP_RAT,Small VCP/p97-interacting protein,Svip,118341000,146349000,140014000,96585300,97966800,99892300,93198800,100023000,75875500,94189100
P0C0K7,EPHB6_RAT,Ephrin type-B receptor 6,Ephb6,1564180,1315540,1183170,1269760,1008070,760736,1416340,1226460,794311,1211560
P0C0R5,PI3R4_RAT,Phosphoinositide 3-kinase regulatory subunit 4,Pik3r4,30704900,25964100,19349000,17977600,23367000,29234600,21564400,19986600,21203600,20333600
P0C0S7,H2AZ_RAT,Histone H2A.Z,H2az1,4522220000,4154740000,3313280000,4155890000,4358930000,3989170000,4602630000,3774760000,7325050000,5632670000
P0C0T0,LITAF_RAT,Lipopolysaccharide-induced tumor necrosis factor-alpha factor homolog,Litaf,,12439000,,,,,11815100,12473700,19834700,12882400
P0C152,MKS3_RAT,Meckelin,Tmem67,4243820,,,,3734770,4145090,,,,6172620
P0C1Q3,PCAT2_RAT,Lysophosphatidylcholine acyltransferase 2,Lpcat2,12083000,11304200,13145600,13618500,23831100,119070000,101159000,91596300,100922000,105609000
P0C1S9,DGLB_RAT,Diacylglycerol lipase-beta,Daglb,28198400,24092900,35407200,26563700,26604300,22117400,25154300,24186500,24513800,31377400
P0C1X8,AAK1_RAT,AP2-associated protein kinase 1,Aak1,63424200,65709200,51556100,48981500,51925900,66464900,73616600,70866100,56359800,63460600
P0C219,SLMAP_RAT,Sarcolemmal membrane-associated protein,Slmap,53755100,54693700,41746200,42424500,44922800,47101800,54803800,51438100,45542400,47198400
P0C2B9,RM42_RAT,Large ribosomal subunit protein mL42,Mrpl42,2627640,2562740,2680430,2957380,2655090,1918440,2127400,2161580,2515330,2881800
P0C2C0,RM22_RAT,Large ribosomal subunit protein uL22m,Mrpl22,6665740,9212950,5817550,8986380,7007450,9200600,12587300,11790400,7754240,10572800
P0C2C1,RM30_RAT,Large ribosomal subunit protein uL30m,Mrpl30,6660830,5642790,6041670,4296880,5333950,5572140,4917330,4423580,3969830,6168970
P0C2C4,RM10_RAT,Large ribosomal subunit protein uL10m,Mrpl10,12999400,17270300,14630400,14888200,13226400,15231300,17540800,15665200,22906600,23387800
P0C2X9,AL4A1_RAT,"Delta-1-pyrroline-5-carboxylate dehydrogenase, mitochondrial",Aldh4a1,64295000,80590700,46357600,48474500,63503400,63953000,72482000,68164200,45262300,55181300
P0C546,S2542_RAT,Mitochondrial coenzyme A transporter SLC25A42,Slc25a42,8404220,6187280,6512760,14998600,10581100,11204200,14243200,10728700,11345600,12825600
P0C548,PLPL2_RAT,Patatin-like phospholipase domain-containing protein 2,Pnpla2,24060500,6358450,18626700,4552840,7991280,11093700,8201060,8616230,7739970,7884030
P0C588,CNNM4_RAT,Metal transporter CNNM4,Cnnm4,2269890,1881030,1128020,1428560,1391750,1400280,1833190,1510150,1551720,1785600
P0C5E3,PALLD_RAT,Palladin (Fragment),Palld,6026390,6102550,5970210,4471410,6762940,5371860,6946400,5674990,8299380,9229290
P0C5H9,MANF_RAT,Mesencephalic astrocyte-derived neurotrophic factor,Manf,205981000,238054000,174778000,176346000,22698500,24671200,240658000,324192000,181045000,172914000
P0C5W1,MAP1S_RAT,Microtubule-associated protein 1S,Map1s,29791700,37661100,23214200,24494700,25874400,33880800,36152500,33111200,25836600,31436000
P0C5X8,TTYH1_RAT,Protein tweety homolog 1,Ttyh1,112229000,102731000,115440000,125250000,89511500,95149800,117505000,94571400,129634000,146909000
P0C5Y8,ALS2_RAT,Alsin,Als2,31908100,39861000,31566700,42073000,50198500,31549900,30964000,30476500,29060800,31333400
P0C606,SGF29_RAT,SAGA-associated factor 29,Sgf29,,1315710,,812405,,1211210,1230830,514297,608051,1026590
P0C643,GRP2_RAT,RAS guanyl-releasing protein 2,Rasgrp2,7676890,4284680,26813700,35429300,30794900,4294200,8557380,7600030,20206300,14105600
P0C644,VIP1_RAT,Inositol hexakisphosphate and diphosphoinositol-pentakisphosphate kinase 1,Ppip5k1,4375100,4690320,2304550,3153290,2729630,3406330,4849550,4385570,4415220,3801660
P0C6B1,S35E1_RAT,Solute carrier family 35 member E1,Slc35e1,14744300,17239700,15280900,18953300,16861900,12576100,16224100,13814800,21744400,19805200
P0C6C0,SPKAP_RAT,A-kinase anchor protein SPHKAP,Sphkap,19565900,21062500,15761500,15245100,13019100,13765700,16431100,18013000,11185300,15258000
P0C6P5,ARG28_RAT,Rho guanine nucleotide exchange factor 28,Arhgef28,5224560,5271010,3125280,5323700,6175380,5413570,5697460,4778570,3188130,4881040
P0C6P7,FEM1B_RAT,Protein fem-1 homolog B,Fem1b,,,,,,7809300,13320100,12240300,,8037730
P0C6S7,ANS1B_RAT,Ankyrin repeat and sterile alpha motif domain-containing protein 1B,Anks1b,25828100,27624100,20279700,16684400,17623200,23351700,28074300,24654300,13374000,19502800
P0C7L8,PPR3E_RAT,Protein phosphatase 1 regulatory subunit 3E,Ppp1r3e,4484940,6258760,2022350,3621540,2945810,5231990,6605460,6330860,2643590,3695290
P0C8E4,M3K7_RAT,Mitogen-activated protein kinase kinase kinase 7,Map3k7,3747180,4177620,2571240,2880820,2643720,3727440,4670220,4126110,3032550,3663860
P0CAX5,OPHN1_RAT,Oligophrenin-1,Ophn1,9760300,10848700,9307430,7738360,7926970,7916380,9220040,9886710,6722920,7892080
P0CB49,YLPM1_RAT,YLP motif-containing protein 1,Ylpm1,3065000,3685810,2600700,3128760,2597930,4592690,2754700,3458560,2675650,3549550
P0CC09,H2A2A_RAT,Histone H2A type 2-A,H2ac18,5664770,5089380,2712420,5374340,9019460,3111260,4878460,4797020,12678100,5514430
P0CC10,LRC4B_RAT,Leucine-rich repeat-containing protein 4B,Lrrc4b,25949800,26668900,23915700,21756600,22447800,25654600,27318000,26452800,24987900,28674000
P0CE43,GRB10_RAT,Growth factor receptor-bound protein 10,Grb10,30257700,27584300,21079800,18493300,19692000,30397300,38319000,22990300,25479800,33562100
P0CH38,FBSP1_RAT,F-box/SPRY domain-containing protein 1 (Fragment),Fbxo45,19172800,18193800,21080700,19226100,21571600,16448100,20894700,18736400,15543300,24373100
P0DJJ3,SGIP1_RAT,SH3-containing GRB2-like protein 3-interacting protein 1,Sgip1,136234000,165371000,104143000,125741000,101276000,171799000,189481000,160227000,125805000,142718000
P0DL28,FBXW8_RAT,F-box/WD repeat-containing protein 8,Fbxw8,1016080,,,,,,,958664,457700,851339
P0DMW0,HS71A_RAT,Heat shock 70 kDa protein 1A,Hspa1a,119387000,110830000,32320200,47759400,37606700,599030000,595607000,654174000,148075000,319227000
P0DN35,NDUB1_RAT,NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 1,Ndufb1,113612000,133861000,78889100,138173000,125128000,84226400,108712000,111560000,126601000,135366000
P0DP29;P0DP30;P0DP31,CALM1_RAT;CALM2_RAT;CALM3_RAT,Calmodulin-1,Calm1,151382000,137893000,89898200,92202000,101414000,195337000,256822000,241083000,161436000,167957000
P0DSP1,SORL_RAT,Sortilin-related receptor,Sorl1,32190800,40001800,33636000,32341900,32793100,33046900,42820200,37339100,39724700,47903700
P0DW89,ZTRF1_RAT,Zinc finger TRAF-type-containing protein 1,Zftraf1,,1987900,,,,961187,899757,,,
P10093,CALCB_RAT,Calcitonin gene-related peptide 2,Calcb,5256140,3517960,5247380,882853,3149880,5574580,4806750,5180610,858716,2834090
P10111,PPIA_RAT,Peptidyl-prolyl cis-trans isomerase A,Ppia,2919880000,3497090000,1818410000,1348300000,1465900000,3062660000,3261900000,3380040000,1210710000,1662610000
P10247,HG2A_RAT,H-2 class II histocompatibility antigen gamma chain,Cd74,1994340,1911980,2479770,2156860,1881570,,1301890,,,
P10252,CD48_RAT,CD48 antigen,Cd48,40777900,57472400,58964000,30688600,44471600,38366600,29903800,27705600,31908200,45481200
P10362,SCG2_RAT,Secretogranin-2,Scg2,57684200,62238800,65464900,61218900,52603100,62006400,68304300,59518200,64458100,69518000
P10499,KCNA1_RAT,Potassium voltage-gated channel subfamily A member 1,Kcna1,143063000,141277000,144497000,140569000,142713000,125171000,125005000,124282000,169186000,163185000
P10536,RAB1B_RAT,Ras-related protein Rab-1B,Rab1b,147533000,168096000,160116000,151253000,139928000,233450000,266891000,243570000,220623000,218140000
P10686,PLCG1_RAT,"1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase gamma-1",Plcg1,23248500,23644200,15541400,11593500,15457600,20441900,22738400,23356400,12152900,14792500
P10687,PLCB1_RAT,"1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase beta-1",Plcb1,90531000,106879000,52792200,48729600,47272200,86253400,94661600,87621700,37710900,48467400
P10688,PLCD1_RAT,"1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase delta-1",Plcd1,70192600,90990500,32660500,51252800,21992400,43969900,422962000,58602000,36823500,50222400
P10719,ATPB_RAT,"ATP synthase F(1) complex catalytic subunit beta, mitochondrial",Atp5f1b,5976610000,6178820000,5937760000,6688460000,6310850000,8689060000,5006630000,5737650000,6524710000,6525200000
P10759,AMPD1_RAT,AMP deaminase 1,Ampd1,5162740,,,,,,,,3064860,
P10760,SAHH_RAT,Adenosylhomocysteinase,Ahcy,181422000,204527000,113353000,89439100,109654000,186895000,209266000,200679000,59917700,85842800
P10818,CX6A1_RAT,"Cytochrome c oxidase subunit 6A1, mitochondrial",Cox6a1,80376100,67863700,63387000,47548400,64361800,63565000,58875600,49089600,59424000,54535900
