Protein IDs,Protein.Names,Description,Gene Name,Intensity Rat47,Intensity Rat48,Intensity Rat49,Intensity Rat50,Intensity Rat51,Intensity Rat52,Intensity Rat53,Intensity Rat54,Intensity Rat55,Intensity Rat56
P62268,RS23_RAT,Small ribosomal subunit protein uS12,Rps23,269383000,97138600,106366000,126403000,89683700,406575000,106970000,409039000,123529000,87282000
P62271,RS18_RAT,Small ribosomal subunit protein uS13,Rps18,198314000,62679400,71609000,73913700,69377100,201252000,64704100,273172000,65850300,54494600
P62275,RS29_RAT,Small ribosomal subunit protein uS14,Rps29,26182000,20082700,50400200,43524700,47537100,6640140,58487600,20446400,64032500,32980800
P62278,RS13_RAT,Small ribosomal subunit protein uS15,Rps13,194850000,55197500,66259300,70153900,64106300,154142000,53977900,288806000,58752200,44861900
P62282,RS11_RAT,Small ribosomal subunit protein uS17,Rps11,103557000,26762700,29595000,28850000,24477600,110257000,23393400,131516000,26355800,23270600
P62329,TYB4_RAT,Thymosin beta-4,Tmsb4x,53645100,64300000,35981700,34913600,27392900,25106900,37858300,,28277400,50534800
P62332,ARF6_RAT,ADP-ribosylation factor 6,Arf6,38289200,41372800,43345300,42643900,45324300,29979100,43802500,36647800,38658500,37317800
P62425,RL7A_RAT,Large ribosomal subunit protein eL8,Rpl7a,208121000,26342200,31086100,34482900,18526500,275282000,16277700,295775000,27705700,18645200
P62483,KCAB2_RAT,Voltage-gated potassium channel subunit beta-2,Kcnab2,117704000,124730000,154792000,144542000,158758000,83909100,134905000,113844000,133748000,128449000
P62501,T22D1_RAT,TSC22 domain family protein 1,Tsc22d1,2710510,2542220,1720080,2028450,2005990,2242090,1955510,1570480,1870730,2167260
P62628,DLRB1_RAT,Dynein light chain roadblock-type 1,Dynlrb1,31012800,34593900,31138000,36777700,43942200,16202100,32659600,20081700,31882400,30414300
P62630,EF1A1_RAT,Elongation factor 1-alpha 1,Eef1a1,495637000,579752000,580239000,562484000,530339000,475220000,588615000,433350000,511856000,504820000
P62632,EF1A2_RAT,Elongation factor 1-alpha 2,Eef1a2,1638560000,1707820000,1828550000,2041830000,2031340000,1803720000,2009620000,1796420000,1834470000,1807120000
P62634,CNBP_RAT,CCHC-type zinc finger nucleic acid binding protein,Cnbp,28349300,37683800,28914500,30369300,34867800,17394700,23306700,21257200,22023000,21751400
P62703,RS4X_RAT,Small ribosomal subunit protein eS4,Rps4x,139860000,47375200,49871000,51224400,43222200,167112000,48777500,174957000,45795700,38254800
P62716,PP2AB_RAT,Serine/threonine-protein phosphatase 2A catalytic subunit beta isoform,Ppp2cb,298261000,306271000,320943000,343832000,358087000,217033000,344091000,264470000,339366000,312809000
P62718,RL18A_RAT,Large ribosomal subunit protein eL20,Rpl18a,256361000,49243300,52766300,58731400,42303100,244663000,45177600,338121000,51025400,36252000
P62738,ACTA_RAT,"Actin, aortic smooth muscle",Acta2,136439000,221767000,129569000,122972000,203424000,243923000,193166000,227349000,193158000,138863000
P62744,AP2S1_RAT,AP-2 complex subunit sigma,Ap2s1,200698000,205242000,240001000,259175000,294089000,160186000,245754000,210605000,245499000,219903000
P62747,RHOB_RAT,Rho-related GTP-binding protein RhoB,Rhob,202324000,200442000,216707000,218379000,214484000,114217000,219271000,158804000,187338000,177182000
P62749,HPCL1_RAT,Hippocalcin-like protein 1,Hpcal1,104817000,111285000,102960000,107988000,111515000,56248000,97859600,91965500,88563200,92128200
P62752,RL23A_RAT,Large ribosomal subunit protein uL23,Rpl23a,78791400,39564800,40589300,35512400,29588800,35658700,36783700,86286200,35616300,34256700
P62755,RS6_RAT,Small ribosomal subunit protein eS6,Rps6,171823000,41394000,42422600,38135400,25408500,195958000,28490800,188031000,31568300,27182100
P62762,VISL1_RAT,Visinin-like protein 1,Vsnl1,979438000,978611000,912967000,800705000,758088000,535181000,817180000,763598000,708589000,749423000
P62775,MTPN_RAT,Myotrophin,Mtpn,74170600,76865100,74232200,77869200,79883200,45101600,77861200,57250000,78472300,65697900
P62804,H4_RAT,Histone H4,H4c2,8254600000,744186000,782030000,871599000,287090000,15519200000,264469000,11306200000,602832000,393913000
P62813,GBRA1_RAT,Gamma-aminobutyric acid receptor subunit alpha-1,Gabra1,15283000,11991200,18168200,17627700,13589500,12977700,20532500,13787800,13324900,13592000
P62815,VATB2_RAT,"V-type proton ATPase subunit B, brain isoform",Atp6v1b2,656540000,682521000,667360000,706506000,645261000,504827000,675509000,580307000,636093000,626546000
P62824,RAB3C_RAT,Ras-related protein Rab-3C,Rab3c,88914700,92114100,72756600,74875100,64406000,64639100,69311300,64602900,74293700,74709000
P62828,RAN_RAT,GTP-binding nuclear protein Ran,Ran,209015000,205379000,213250000,226480000,224123000,165118000,226309000,184292000,210793000,203278000
P62832,RL23_RAT,Large ribosomal subunit protein uL14,Rpl23,172052000,83964500,97188300,89714500,81528400,153778000,83734200,222731000,79222000,74627800
P62836,RAP1A_RAT,Ras-related protein Rap-1A,Rap1a,619498000,575686000,651334000,610437000,630332000,454041000,729126000,526251000,566867000,583992000
P62845,RS15_RAT,Small ribosomal subunit protein uS19,Rps15,27396500,13734200,11624600,12425000,9654240,34747700,13695600,32662900,13619500,10009100
P62850,RS24_RAT,Small ribosomal subunit protein eS24,Rps24,55353000,19288800,19730700,20692900,16725400,46609300,16312400,60664400,16638100,14959100
P62853,RS25_RAT,Small ribosomal subunit protein eS25,Rps25,183371000,76532700,87294400,83236900,75438200,134004000,81335900,196904000,73742900,67613600
P62856,RS26_RAT,Small ribosomal subunit protein eS26,Rps26,133282000,37618900,40404800,38913900,27963800,100693000,33082600,149986000,35166300,33999300
P62859,RS28_RAT,Small ribosomal subunit protein eS28,Rps28,60300800,87903000,63699000,56351700,43859500,26696000,54316400,27671500,39670200,54168200
P62870,ELOB_RAT,Elongin-B,Elob,47940000,45929700,40342700,40399800,32216500,32824300,42660800,31169600,38031900,41223500
P62882,GNB5_RAT,Guanine nucleotide-binding protein subunit beta-5,Gnb5,44025000,45687700,43254500,45856700,40696100,35578300,48398200,38897600,42408300,38105300
P62890,RL30_RAT,Large ribosomal subunit protein eL30,Rpl30,64485500,59505100,64864700,51152000,55656400,83684600,51971900,67097000,42187200,42740600
P62893,RL39_RAT,Large ribosomal subunit protein eL39,Rpl39,41144300,14995700,15783800,16640800,14471900,43764900,13591700,51864900,14032200,12260800
P62898,CYC_RAT,"Cytochrome c, somatic",Cycs,736689000,655574000,703750000,729390000,646575000,587150000,814520000,710313000,624813000,639556000
P62902,RL31_RAT,Large ribosomal subunit protein eL31,Rpl31,35642000,47631900,60375800,24383800,44656100,6188150,46900800,16199100,30616700,45255800
P62907,RL10A_RAT,Large ribosomal subunit protein uL1,Rpl10a,130425000,100321000,98873000,96884100,86992200,145499000,99803700,122730000,89430900,87953200
P62909,RS3_RAT,Small ribosomal subunit protein uS3,Rps3,199111000,212179000,204780000,226786000,206797000,217309000,199027000,205168000,170332000,163312000
P62912,RL32_RAT,Large ribosomal subunit protein eL32,Rpl32,146033000,50938600,54302400,59030200,50959600,166191000,47992300,189765000,53515900,50106400
P62914,RL11_RAT,Large ribosomal subunit protein uL5,Rpl11,86359400,88761700,92461400,99506900,99887700,114887000,86320100,96705600,80396100,79857600
P62916,TF2B_RAT,Transcription initiation factor IIB,Gtf2b,11321900,,12619400,11896500,10926300,10612400,9699360,,10530800,9556200
P62919,RL8_RAT,Large ribosomal subunit protein uL2,Rpl8,254904000,34878000,42103400,46317800,22381000,468658000,24463800,437533000,40946300,24412400
P62944,AP2B1_RAT,AP-2 complex subunit beta,Ap2b1,184882000,189780000,185052000,209348000,204570000,147471000,195472000,169631000,192692000,179648000
P62957,CCG7_RAT,Voltage-dependent calcium channel gamma-7 subunit,Cacng7,,2730360,,3666870,,,3108980,,,
P62959,HINT1_RAT,Adenosine 5'-monophosphoramidase HINT1,Hint1,676558000,716891000,714883000,664316000,659057000,327072000,619191000,421198000,591830000,679874000
P62963,PROF1_RAT,Profilin-1,Pfn1,816708000,862276000,955616000,945710000,902778000,708637000,914422000,738046000,833155000,776744000
P62966,RABP1_RAT,Cellular retinoic acid-binding protein 1,Crabp1,8316920,8140000,6598210,8383990,7394790,7797560,8943090,7208910,8923120,5710080
P62982,RS27A_RAT,Ubiquitin-ribosomal protein eS31 fusion protein,Rps27a,28735800,14594800,14258700,11506700,8647480,5211650,10956800,18465100,9955450,10391000
P62986,RL40_RAT,Ubiquitin-ribosomal protein eL40 fusion protein,Uba52,463625000,575505000,426228000,355641000,381171000,355996000,343707000,420065000,337893000,373155000
P62994,GRB2_RAT,Growth factor receptor-bound protein 2,Grb2,151031000,140995000,143376000,146558000,144208000,101094000,137316000,111990000,133246000,131073000
P62997,TRA2B_RAT,Transformer-2 protein homolog beta,Tra2b,33184000,39322200,34699900,32691100,31545200,83122000,21468500,33767400,28795200,30730200
P63003,TLE5_RAT,TLE family member 5,Tle5,6248300,6719350,6738980,7872440,7054370,3276130,6116160,4234770,6809930,7432570
P63004,LIS1_RAT,Platelet-activating factor acetylhydrolase IB subunit alpha,Pafah1b1,199670000,197738000,196338000,203334000,187013000,146710000,213786000,174463000,199241000,200941000
P63012,RAB3A_RAT,Ras-related protein Rab-3A,Rab3a,461893000,500643000,442346000,423753000,355085000,303209000,449513000,383340000,385734000,386319000
P63018,HSP7C_RAT,Heat shock cognate 71 kDa protein,Hspa8,2321760000,2291160000,2353360000,2292580000,2353460000,1527360000,2225340000,1955650000,2118250000,2206570000
P63025,VAMP3_RAT,Vesicle-associated membrane protein 3,Vamp3,256147000,253604000,184472000,206726000,199371000,166164000,177283000,151174000,187255000,222159000
P63029,TCTP_RAT,Translationally-controlled tumor protein,Tpt1,226143000,212882000,233592000,202649000,194390000,102445000,205381000,191851000,195659000,207649000
P63031,MPC1_RAT,Mitochondrial pyruvate carrier 1,Mpc1,155344000,160025000,153642000,171854000,154821000,150930000,190444000,149220000,162550000,162049000
P63036,DNJA1_RAT,DnaJ homolog subfamily A member 1,Dnaja1,50598400,47719300,51427800,55462800,55563100,48497400,57039000,43012800,53373000,52635000
P63039,CH60_RAT,"60 kDa heat shock protein, mitochondrial",Hspd1,888010000,933027000,878390000,946838000,907792000,578799000,895491000,717054000,849320000,878001000
P63041,CPLX1_RAT,Complexin-1,Cplx1,93783800,119637000,81300700,82669900,73953100,65368800,83494900,63588700,79133800,108151000
P63043,STMN4_RAT,Stathmin-4,Stmn4,8516710,6476750,7646790,8148840,7677010,4515680,8638680,4761050,8282580,7372120
P63045,VAMP2_RAT,Vesicle-associated membrane protein 2,Vamp2,142458000,141611000,92353900,90606100,99598900,81160400,63137200,83337300,88809800,94645700
P63047,ST4A1_RAT,Sulfotransferase 4A1,Sult4a1,196073000,249180000,243730000,225473000,227719000,140822000,256492000,202924000,202788000,202144000
P63055,PCP4_RAT,Calmodulin regulator protein PCP4,Pcp4,50898600,60889400,42053000,42649600,41933500,48896300,41604500,42371900,45314300,49182400
P63057,NOE3_RAT,Noelin-3,Olfm3,2829290,3380910,3236940,3409580,3345280,2858920,2921110,3687400,2839100,2700250
P63074,IF4E_RAT,Eukaryotic translation initiation factor 4E,Eif4e,88253800,73940300,76619800,74442100,58090600,65656600,99293800,82047600,70485700,68912500
P63077,GBG8_RAT,Guanine nucleotide-binding protein G(I)/G(S)/G(O) subunit gamma-8,Gng8,6970410,8304980,8018990,6871250,7795690,7027240,6742360,4220730,6542520,6019790
P63079,GBRB3_RAT,Gamma-aminobutyric acid receptor subunit beta-3,Gabrb3,8215740,9022770,7995700,7763560,8437920,6466320,7456280,7806110,7018090,6653750
P63081,VATL_RAT,V-type proton ATPase 16 kDa proteolipid subunit c,Atp6v0c,25767600,31382300,25654500,34788200,41725600,22832300,27839300,26474300,27936800,27651900
P63086,MK01_RAT,Mitogen-activated protein kinase 1,Mapk1,302229000,282679000,282014000,313369000,301013000,229594000,304535000,271201000,302238000,290333000
P63088,PP1G_RAT,Serine/threonine-protein phosphatase PP1-gamma catalytic subunit,Ppp1cc,37580000,40610700,37535100,36998800,33027800,29250700,37802100,30968100,33417900,32965200
P63090,PTN_RAT,Pleiotrophin,Ptn,20584600,4429870,5474670,11061600,5354400,38077500,5053820,25308400,11986800,5081640
P63100,CANB1_RAT,Calcineurin subunit B type 1,Ppp3r1,67752200,88007500,65055400,58269000,54676900,17116900,45596100,39278900,48632900,54380100
P63102,1433Z_RAT,14-3-3 protein zeta/delta,Ywhaz,959782000,1021770000,920622000,943366000,752078000,756474000,984462000,752272000,900247000,862066000
P63116,AAA1_RAT,Asc-type amino acid transporter 1,Slc7a10,47459300,49267700,43853800,53192500,38945300,37087000,57299200,38485200,42205000,44812500
P63142,KCNA2_RAT,Potassium voltage-gated channel subfamily A member 2,Kcna2,110222000,112693000,120068000,97663600,95195300,64424100,94683100,84149600,78790500,86933600
P63144,KCAB1_RAT,Voltage-gated potassium channel subunit beta-1,Kcnab1,45561500,46188000,47841100,47230800,46791100,25872700,41176500,38818400,38365200,36363700
P63149,UBE2B_RAT,Ubiquitin-conjugating enzyme E2 B,Ube2b,7611480,6433730,7901050,9557580,8112060,5461440,7112390,4774360,7709740,7794310
P63155,CRNL1_RAT,Crooked neck-like protein 1,Crnkl1,5431930,6397350,5747640,,6856120,4648460,5657880,5419500,4884500,4709350
P63159,HMGB1_RAT,High mobility group protein B1,Hmgb1,82229900,69214900,61733100,48351000,50405000,270257000,28362600,104081000,44949700,57633000
P63170,DYL1_RAT,"Dynein light chain 1, cytoplasmic",Dynll1,20863500,22199000,18940000,29200600,20766700,24731800,30885500,15157300,32054500,17086200
P63174,RL38_RAT,Large ribosomal subunit protein eL38,Rpl38,52711100,43925300,48769700,48487400,53489600,31135700,45193200,60735700,45351000,38845200
